LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg
L00120,24,128215,44240,16.56,12,494,2024-02-21,0,,0.34504543150177436,0.34504543150177436,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L00121,52,95697,31732,6.69,48,702,2022-10-13,0,,0.33158824205565485,0.33158824205565485,50s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L00122,38,131195,40545,6.48,48,704,2022-10-22,1,2023-06-07,0.3090437897785739,0.3090437897785739,30s,8.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L00123,25,124680,19907,6.89,60,845,2023-03-11,0,,0.15966474173885145,0.15966474173885145,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00124,46,132428,19282,4.55,48,548,2023-04-30,0,,0.1456036487751835,0.1456036487751835,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L00125,42,30478,48162,16.89,60,636,2024-05-04,0,,1.5802217993306646,1.5802217993306646,40s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L00126,21,79399,17178,6.58,36,602,2022-07-27,0,,0.21635033186815955,0.21635033186815955,20s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L00127,42,28717,31699,9.16,60,515,2023-09-02,0,,1.1038409304593098,1.1038409304593098,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L00128,46,24621,18034,7.53,12,306,2023-11-26,0,,0.7324641566142723,0.7324641566142723,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L00129,43,104717,41638,4.43,12,573,2022-05-22,0,,0.3976240725001671,0.3976240725001671,40s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L00130,55,54674,38854,5.47,60,784,2023-12-11,0,,0.710648571533087,0.710648571533087,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L00131,59,136664,32926,5.25,36,425,2022-07-22,0,,0.24092665222736054,0.24092665222736054,50s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L00132,37,23596,47243,10.64,36,693,2023-08-16,0,,2.0021613832853027,2.0021613832853027,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L00133,65,144049,29734,12.18,12,769,2022-08-02,0,,0.20641587237676068,0.20641587237676068,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L00134,28,97735,18728,11.9,36,724,2022-12-01,0,,0.19162019747275796,0.19162019747275796,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00135,46,68447,37529,7.42,48,614,2024-01-18,0,,0.5482928397154002,0.5482928397154002,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L00136,57,48024,30285,7.15,24,802,2023-12-28,1,2024-05-27,0.6306221889055472,0.6306221889055472,50s,5.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L00137,50,76138,13589,6.43,48,436,2023-10-09,0,,0.17847855210276078,0.17847855210276078,40s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L00138,51,135751,7324,17.75,12,522,2022-12-31,0,,0.05395172042931544,0.05395172042931544,50s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00139,40,99579,31746,16.12,36,417,2023-01-21,1,2023-07-06,0.3188021570813123,0.3188021570813123,30s,6.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L00140,58,33234,41328,14.06,60,691,2023-07-21,0,,1.2435457663838239,1.2435457663838239,50s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L00141,65,117579,9469,17.55,24,524,2023-06-24,0,,0.08053308839163456,0.08053308839163456,60s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L00142,32,147534,5048,12.55,60,619,2023-04-12,0,,0.0342158417720661,0.0342158417720661,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L00143,31,52254,42756,11.46,12,309,2023-03-06,0,,0.818234010793432,0.818234010793432,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00144,30,22219,42809,8.51,36,620,2022-05-30,0,,1.926684369233539,1.926684369233539,20s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L00145,29,39216,30534,10.6,60,718,2023-05-21,0,,0.778610771113831,0.778610771113831,20s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L00146,69,103524,34037,14.44,60,633,2022-11-08,0,,0.32878366369151113,0.32878366369151113,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L00147,31,90792,22019,9.31,24,812,2022-12-27,1,2024-07-05,0.24252136752136752,0.24252136752136752,30s,19.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00148,42,146523,8951,14.94,24,528,2023-11-27,0,,0.06108938528422159,0.06108938528422159,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L00149,50,144194,24204,6.61,36,678,2022-11-12,0,,0.16785719239358088,0.16785719239358088,40s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L00150,24,36984,17060,12.24,24,701,2023-09-02,0,,0.4612805537529743,0.4612805537529743,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L00151,59,49287,31173,16.6,60,721,2023-03-17,1,2023-06-10,0.6324791527177552,0.6324791527177552,50s,3.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00152,35,29184,22096,8.98,60,802,2022-05-19,0,,0.7571271929824561,0.7571271929824561,30s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L00153,60,112263,7018,11.6,12,497,2022-09-10,0,,0.06251391820991778,0.06251391820991778,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L00154,27,103122,27519,13.71,60,799,2022-10-26,1,2025-11-17,0.2668586722522837,0.2668586722522837,20s,37.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L00155,49,25408,28053,16.51,36,719,2023-03-13,0,,1.1041010705289673,1.1041010705289673,40s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00156,53,64028,35154,14.42,48,553,2023-10-08,1,2025-05-03,0.5490410445430124,0.5490410445430124,50s,19.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L00157,22,52265,40380,16.27,12,417,2023-06-03,0,,0.7726011671290539,0.7726011671290539,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L00158,51,49486,9371,10.4,12,314,2023-12-27,1,2024-08-11,0.18936668956876693,0.18936668956876693,50s,8.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L00159,25,146108,17382,9.73,36,429,2023-12-29,0,,0.11896679168834014,0.11896679168834014,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L00160,56,119097,37884,15.58,36,553,2023-06-24,0,,0.31809365475200885,0.31809365475200885,50s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L00161,58,129701,15999,9.93,24,645,2024-01-05,1,2024-03-26,0.12335294253706602,0.12335294253706602,50s,3.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L00162,32,95993,13380,5.95,12,509,2023-05-21,1,2024-01-11,0.13938516350150532,0.13938516350150532,30s,8.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L00163,67,111751,36595,12.3,24,655,2024-01-26,0,,0.3274691054218754,0.3274691054218754,60s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L00164,25,80279,41727,13.12,60,677,2022-12-13,1,2023-09-06,0.5197747854357927,0.5197747854357927,20s,9.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00165,49,146413,47327,15.77,12,706,2023-06-17,0,,0.3232431546379078,0.3232431546379078,40s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L00166,57,56244,39185,15.74,12,481,2023-12-10,0,,0.696696536519451,0.696696536519451,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L00167,21,120158,40430,7.18,48,730,2023-06-19,1,2024-12-17,0.3364736430366684,0.3364736430366684,20s,18.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L00168,29,77545,42224,4.06,12,543,2024-01-24,0,,0.544509639564124,0.544509639564124,20s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L00169,31,93509,11577,10.52,60,774,2023-08-13,0,,0.12380626463762846,0.12380626463762846,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L00170,37,26783,48994,4.46,24,478,2022-06-13,0,,1.829294701863122,1.829294701863122,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L00171,45,87526,8299,9.86,24,460,2023-04-26,0,,0.09481753993099193,0.09481753993099193,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L00172,63,24757,22097,4.18,48,768,2022-10-31,0,,0.8925556408288565,0.8925556408288565,60s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L00173,37,66163,22816,6.08,60,641,2023-11-07,0,,0.3448453062890135,0.3448453062890135,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L00174,60,141392,23806,12.34,24,440,2024-04-01,0,,0.16836879031345478,0.16836879031345478,50s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136
L00175,39,113501,5079,10.56,36,604,2023-08-12,0,,0.04474850441846327,0.04474850441846327,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L00176,50,92847,31071,12.22,60,670,2024-03-01,0,,0.3346473230152832,0.3346473230152832,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L00177,22,26645,41000,9.61,60,563,2023-09-29,0,,1.5387502345655846,1.5387502345655846,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L00178,59,68770,16087,7.81,48,461,2022-09-12,1,2023-04-05,0.23392467645775775,0.23392467645775775,50s,7.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L00179,43,101974,43411,15.76,24,690,2022-12-28,0,,0.42570655265067564,0.42570655265067564,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00180,21,130904,13998,7.55,60,742,2023-07-26,0,,0.1069333251848683,0.1069333251848683,20s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L00181,28,76373,34480,15.2,24,350,2023-11-11,0,,0.45146845089233106,0.45146845089233106,20s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L00182,67,99111,10970,7.4,36,377,2023-10-22,0,,0.11068398058742218,0.11068398058742218,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L00183,66,104458,15175,9.56,48,464,2023-12-08,0,,0.14527369851997932,0.14527369851997932,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L00184,34,133374,3822,16.55,36,306,2024-02-21,0,,0.02865625984074857,0.02865625984074857,30s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L00185,53,22198,23079,6.54,48,847,2024-02-21,0,,1.039688260203622,1.039688260203622,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L00186,38,28705,45880,15.44,60,822,2023-04-23,0,,1.5983278174534052,1.5983278174534052,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L00187,22,114914,40334,4.48,48,831,2023-03-18,0,,0.35099291644186087,0.35099291644186087,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00188,58,21279,48960,10.11,12,799,2022-05-26,0,,2.3008600028196815,2.3008600028196815,50s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L00189,64,49975,48648,16.16,24,358,2023-03-13,1,2023-04-18,0.9734467233616808,0.9734467233616808,60s,1.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00190,52,71920,31529,4.31,24,825,2022-11-30,1,2023-12-27,0.43838987764182424,0.43838987764182424,50s,13.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L00191,22,126732,37072,7.61,12,577,2023-08-24,0,,0.2925228040273964,0.2925228040273964,20s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L00192,24,75961,44401,16.61,36,374,2024-03-22,1,2024-07-04,0.5845236371295797,0.5845236371295797,20s,3.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L00193,41,112201,41243,10.97,12,333,2022-06-18,1,2022-08-31,0.3675813941052219,0.3675813941052219,40s,2.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L00194,45,141829,15875,6.89,60,641,2024-01-31,0,,0.11193056427105881,0.11193056427105881,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L00195,51,102565,32402,12.36,60,567,2022-06-21,0,,0.3159167357285624,0.3159167357285624,50s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L00196,27,113065,14664,9.86,24,775,2022-09-17,0,,0.12969530800866758,0.12969530800866758,20s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L00197,66,148575,23609,6.33,60,662,2023-05-30,0,,0.15890291098771664,0.15890291098771664,60s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L00198,56,107410,16081,4.96,24,595,2022-12-19,0,,0.14971604133693325,0.14971604133693325,50s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00199,56,111248,27762,8.16,12,526,2022-12-30,0,,0.24955055371781965,0.24955055371781965,50s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L00200,67,88247,7853,5.89,12,611,2023-04-25,1,2023-11-24,0.08898886081113239,0.08898886081113239,60s,7.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L00201,56,94478,4762,15.78,12,806,2023-03-12,0,,0.05040326848578505,0.05040326848578505,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L00202,54,67304,35921,10.64,24,372,2023-11-25,0,,0.5337127065256151,0.5337127065256151,50s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L00203,37,74912,37008,13.87,12,341,2024-01-17,0,,0.49401964972234086,0.49401964972234086,30s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L00204,55,65186,31145,15.19,12,471,2023-08-25,0,,0.47778664130334736,0.47778664130334736,50s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
