LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD
L00101,29,98752,38547,7.79,60,846,2023-03-31,0,,0.3903414614387556,0.3903414614387556,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.21,0.18534259880004642,39436.90569916632
L00102,38,76178,7804,12.59,60,749,2022-12-17,1,2024-07-19,0.1024442752500722,0.1024442752500722,30s,19.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.78,0.280984882947136,7452.537308787079
L00103,50,43793,32548,6.31,36,673,2023-02-03,0,,0.743223802890873,0.743223802890873,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.03,0.3152555336939409,33030.268067288154
L00104,52,131854,26833,9.33,60,760,2022-08-14,1,2025-04-15,0.2035053923278778,0.2035053923278778,50s,32.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.71,0.26352891750210383,26000.476818648865
L00105,61,125570,11702,7.83,48,817,2023-12-26,0,,0.0931910488173927,0.0931910488173927,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.06,0.29599075895775107,11754.108923758009
L00106,25,118142,12860,17.95,60,736,2023-01-18,0,,0.1088520593861624,0.1088520593861624,20s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.23,0.32845870138180266,13636.44503381207
L00107,57,24809,35201,9.29,48,384,2023-07-06,0,,1.4188802450723528,1.4188802450723528,50s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.05,0.24437515602138662,35456.1677767851
L00108,66,54816,48106,7.85,36,745,2023-06-24,0,,0.8775904845300642,0.8775904845300642,60s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.07,0.30188722524991984,47872.089945817075
L00109,60,128319,29657,9.01,24,371,2023-04-22,1,2023-11-10,0.2311193198201357,0.2311193198201357,50s,7.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.6,0.3898651951830309,28801.79062927167
L00110,54,81877,46125,15.64,24,605,2023-07-15,0,,0.5633450175262894,0.5633450175262894,50s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.11,0.34918759300317653,45478.16986746025
L00111,64,126884,27285,15.09,60,700,2022-07-11,1,2026-09-12,0.2150389331988272,0.2150389331988272,60s,51.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.67,0.3039416873277664,26015.773523782762
L00112,67,35254,47238,14.99,48,374,2023-02-04,0,,1.3399330572417314,1.3399330572417314,60s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.11,0.30163950545659673,48495.29982567586
L00113,58,85215,16051,17.73,12,605,2023-09-24,0,,0.1883588570087425,0.1883588570087425,50s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.04,0.30056593245401475,15354.604994226862
L00114,50,45934,26386,5.27,12,607,2022-07-16,0,,0.5744328819610746,0.5744328819610746,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.02,0.2823062399156982,26381.559125502827
L00115,53,117239,45318,9.55,12,405,2022-07-09,0,,0.3865437269168109,0.3865437269168109,50s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.02,0.2968199861894303,45162.99732809508
L00116,25,123196,42811,10.43,24,700,2023-03-04,1,2024-07-05,0.3475031656871976,0.3475031656871976,20s,16.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.73,0.26302066916752237,42411.12104175675
L00117,40,145911,39932,17.72,24,352,2023-03-08,0,,0.2736736777898856,0.2736736777898856,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.1,0.31328944708402334,39274.94250619645
L00118,63,147018,15015,8.78,48,410,2024-01-24,0,,0.1021303513855446,0.1021303513855446,60s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.01,0.3146677055031564,15391.524524862443
L00119,36,91774,9090,5.94,60,819,2023-04-20,0,,0.0990476605574563,0.0990476605574563,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.34,0.3319735341404207,9403.962881581456
L00120,24,128215,44240,16.56,12,494,2024-02-21,0,,0.3450454315017743,0.3450454315017743,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.41,0.26442568353965085,45142.996899343794
L00121,52,95697,31732,6.69,48,702,2022-10-13,0,,0.3315882420556548,0.3315882420556548,50s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.05,0.2947533465270211,31265.26028749124
L00122,38,131195,40545,6.48,48,704,2022-10-22,1,2023-06-07,0.3090437897785739,0.3090437897785739,30s,8.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.7,0.3164652365958466,40660.428785681106
L00123,25,124680,19907,6.89,60,845,2023-03-11,0,,0.1596647417388514,0.1596647417388514,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.14,0.3806021920384756,20087.468933054846
L00124,46,132428,19282,4.55,48,548,2023-04-30,0,,0.1456036487751835,0.1456036487751835,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.19,0.27194475985991234,19098.282861364
L00125,42,30478,48162,16.89,60,636,2024-05-04,0,,1.5802217993306646,1.5802217993306646,40s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.05,0.26502362026864396,47322.666274638126
L00126,21,79399,17178,6.58,36,602,2022-07-27,0,,0.2163503318681595,0.2163503318681595,20s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.07,0.2822949016686936,16898.294374549252
L00127,42,28717,31699,9.16,60,515,2023-09-02,0,,1.1038409304593098,1.1038409304593098,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.04,0.2582162075487369,31167.546876274926
L00128,46,24621,18034,7.53,12,306,2023-11-26,0,,0.7324641566142723,0.7324641566142723,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.08,0.29160695358215966,17508.41721047342
L00129,43,104717,41638,4.43,12,573,2022-05-22,0,,0.3976240725001671,0.3976240725001671,40s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.21,0.2607977040198918,41950.586818571835
L00130,55,54674,38854,5.47,60,784,2023-12-11,0,,0.710648571533087,0.710648571533087,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.03,0.331190364304486,38769.763761850416
L00131,59,136664,32926,5.25,36,425,2022-07-22,0,,0.2409266522273605,0.2409266522273605,50s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.04,0.26928415915144277,32716.567268190163
L00132,37,23596,47243,10.64,36,693,2023-08-16,0,,2.0021613832853027,2.0021613832853027,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.1,0.2649858093581181,45456.241972307675
L00133,65,144049,29734,12.18,12,769,2022-08-02,0,,0.2064158723767606,0.2064158723767606,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.16,0.30696669526790094,31507.91504427132
L00134,28,97735,18728,11.9,36,724,2022-12-01,0,,0.1916201974727579,0.1916201974727579,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.21,0.360665142947513,19402.189990602128
L00135,46,68447,37529,7.42,48,614,2024-01-18,0,,0.5482928397154002,0.5482928397154002,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.06,0.29155876315802165,37645.79077070442
L00136,57,48024,30285,7.15,24,802,2023-12-28,1,2024-05-27,0.6306221889055472,0.6306221889055472,50s,5.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.22,0.3507187298871838,30941.384775569124
L00137,50,76138,13589,6.43,48,436,2023-10-09,0,,0.1784785521027607,0.1784785521027607,40s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.08,0.2509204342683319,14070.506245446077
L00138,51,135751,7324,17.75,12,522,2022-12-31,0,,0.0539517204293154,0.0539517204293154,50s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.27,0.1853864999032006,6911.380560249921
L00139,40,99579,31746,16.12,36,417,2023-01-21,1,2023-07-06,0.3188021570813123,0.3188021570813123,30s,6.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.71,0.24742024089321035,30828.966772575994
L00140,58,33234,41328,14.06,60,691,2023-07-21,0,,1.243545766383824,1.243545766383824,50s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.02,0.2930262479875942,41161.438554557804
L00141,65,117579,9469,17.55,24,524,2023-06-24,0,,0.0805330883916345,0.0805330883916345,60s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.05,0.3194345126060758,9128.742150214128
L00142,32,147534,5048,12.55,60,619,2023-04-12,0,,0.0342158417720661,0.0342158417720661,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.05,0.3934256218992067,5091.7121804790895
L00143,31,52254,42756,11.46,12,309,2023-03-06,0,,0.818234010793432,0.818234010793432,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.14,0.3050353824228289,42925.29499182079
L00144,30,22219,42809,8.51,36,620,2022-05-30,0,,1.926684369233539,1.926684369233539,20s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.13,0.2520068236686265,42796.97208376323
L00145,29,39216,30534,10.6,60,718,2023-05-21,0,,0.778610771113831,0.778610771113831,20s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.24,0.28082993857136995,29870.519958866433
L00146,69,103524,34037,14.44,60,633,2022-11-08,0,,0.3287836636915111,0.3287836636915111,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.02,0.3611646367608789,33664.3995865113
L00147,31,90792,22019,9.31,24,812,2022-12-27,1,2024-07-05,0.2425213675213675,0.2425213675213675,30s,19.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.69,0.4358238853028454,22429.54854846869
L00148,42,146523,8951,14.94,24,528,2023-11-27,0,,0.0610893852842215,0.0610893852842215,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.41,0.30796904444462714,9210.697838467751
L00149,50,144194,24204,6.61,36,678,2022-11-12,0,,0.1678571923935808,0.1678571923935808,40s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.09,0.330690425549482,24249.887684886075
L00150,24,36984,17060,12.24,24,701,2023-09-02,0,,0.4612805537529743,0.4612805537529743,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.12,0.2960102518798122,17075.018016167436
L00151,59,49287,31173,16.6,60,721,2023-03-17,1,2023-06-10,0.6324791527177552,0.6324791527177552,50s,3.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.72,0.47681923979520546,29670.610085987966
L00152,35,29184,22096,8.98,60,802,2022-05-19,0,,0.7571271929824561,0.7571271929824561,30s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.12,0.24884984431922494,22414.01852019773
L00153,60,112263,7018,11.6,12,497,2022-09-10,0,,0.0625139182099177,0.0625139182099177,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.15,0.2840198245795937,6876.592256642366
L00154,27,103122,27519,13.71,60,799,2022-10-26,1,2025-11-17,0.2668586722522837,0.2668586722522837,20s,37.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.63,0.31987251000912464,26026.39506864075
L00155,49,25408,28053,16.51,36,719,2023-03-13,0,,1.104101070528967,1.104101070528967,40s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.1,0.307728229307532,28395.955990969982
L00156,53,64028,35154,14.42,48,553,2023-10-08,1,2025-05-03,0.5490410445430124,0.5490410445430124,50s,19.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.64,0.2742762584884377,33489.04344126249
L00157,22,52265,40380,16.27,12,417,2023-06-03,0,,0.7726011671290539,0.7726011671290539,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.11,0.27792281992549195,42034.041815355056
L00158,51,49486,9371,10.4,12,314,2023-12-27,1,2024-08-11,0.1893666895687669,0.1893666895687669,50s,8.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.29,0.14590506326508543,9562.677773544063
L00159,25,146108,17382,9.73,36,429,2023-12-29,0,,0.1189667916883401,0.1189667916883401,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.08,0.35372686698096645,16904.818923067673
L00160,56,119097,37884,15.58,36,553,2023-06-24,0,,0.3180936547520088,0.3180936547520088,50s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.14,0.2461177730513766,36826.17474322328
L00161,58,129701,15999,9.93,24,645,2024-01-05,1,2024-03-26,0.123352942537066,0.123352942537066,50s,3.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.11,0.29268395218787774,15294.162823230126
L00162,32,95993,13380,5.95,12,509,2023-05-21,1,2024-01-11,0.1393851635015053,0.1393851635015053,30s,8.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.34,0.34801171546968007,13291.924886211285
L00163,67,111751,36595,12.3,24,655,2024-01-26,0,,0.3274691054218754,0.3274691054218754,60s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.09,0.3430873918445315,35396.73214777568
L00164,25,80279,41727,13.12,60,677,2022-12-13,1,2023-09-06,0.5197747854357927,0.5197747854357927,20s,9.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.22,0.4597917322178141,41750.65340692304
L00165,49,146413,47327,15.77,12,706,2023-06-17,0,,0.3232431546379078,0.3232431546379078,40s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.12,0.31386691818873025,46981.469334986
L00166,57,56244,39185,15.74,12,481,2023-12-10,0,,0.696696536519451,0.696696536519451,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.09,0.27871128303750614,40003.82753426749
L00167,21,120158,40430,7.18,48,730,2023-06-19,1,2024-12-17,0.3364736430366684,0.3364736430366684,20s,18.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.75,0.272859733295757,41970.818007688045
L00168,29,77545,42224,4.06,12,543,2024-01-24,0,,0.544509639564124,0.544509639564124,20s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.02,0.3047974898447833,43359.99218456534
L00169,31,93509,11577,10.52,60,774,2023-08-13,0,,0.1238062646376284,0.1238062646376284,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.21,0.2756631396157998,11129.128034565747
L00170,37,26783,48994,4.46,24,478,2022-06-13,0,,1.829294701863122,1.829294701863122,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.13,0.2728359401663794,48163.74912964464
L00171,45,87526,8299,9.86,24,460,2023-04-26,0,,0.0948175399309919,0.0948175399309919,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.09,0.32241651545494554,7874.5684782974995
